Mod:Item:MetaData, Localized Name
nuclearcraft:fuel_curium:8, LECm-247 Fuel
nuclearcraft:fuel_curium:9, LECm-247 Oxide Fuel
nuclearcraft:fuel_curium:10, HECm-247 Fuel
nuclearcraft:fuel_curium:11, HECm-247 Oxide Fuel
nuclearcraft:fuel_berkelium:0, LEB-248 Fuel
nuclearcraft:fuel_berkelium:1, LEB-248 Oxide Fuel
nuclearcraft:fuel_berkelium:2, HEB-248 Fuel
nuclearcraft:fuel_berkelium:3, HEB-248 Oxide Fuel
nuclearcraft:fuel_californium:0, LECf-249 Fuel
nuclearcraft:fuel_californium:1, LECf-249 Oxide Fuel
nuclearcraft:fuel_californium:2, HECf-249 Fuel
nuclearcraft:fuel_californium:3, HECf-249 Oxide Fuel
nuclearcraft:fuel_californium:4, LECf-251 Fuel
nuclearcraft:fuel_californium:5, LECf-251 Oxide Fuel
nuclearcraft:fuel_californium:6, HECf-251 Fuel
nuclearcraft:fuel_californium:7, HECf-251 Oxide Fuel
nuclearcraft:fuel_rod_thorium:0, TBU Fuel Rod
nuclearcraft:fuel_rod_thorium:1, TBU Oxide Fuel Rod
nuclearcraft:fuel_rod_uranium:0, LEU-233 Fuel Rod
nuclearcraft:fuel_rod_uranium:1, LEU-233 Oxide Fuel Rod
nuclearcraft:fuel_rod_uranium:2, HEU-233 Fuel Rod
nuclearcraft:fuel_rod_uranium:3, HEU-233 Oxide Fuel Rod
nuclearcraft:fuel_rod_uranium:4, LEU-235 Fuel Rod
nuclearcraft:fuel_rod_uranium:5, LEU-235 Oxide Fuel Rod
nuclearcraft:fuel_rod_uranium:6, HEU-235 Fuel Rod
nuclearcraft:fuel_rod_uranium:7, HEU-235 Oxide Fuel Rod
nuclearcraft:fuel_rod_neptunium:0, LEN-236 Fuel Rod
nuclearcraft:fuel_rod_neptunium:1, LEN-236 Oxide Fuel Rod
nuclearcraft:fuel_rod_neptunium:2, HEN-236 Fuel Rod
nuclearcraft:fuel_rod_neptunium:3, HEN-236 Oxide Fuel Rod
nuclearcraft:fuel_rod_plutonium:0, LEP-239 Fuel Rod
nuclearcraft:fuel_rod_plutonium:1, LEP-239 Oxide Fuel Rod
nuclearcraft:fuel_rod_plutonium:2, HEP-239 Fuel Rod
nuclearcraft:fuel_rod_plutonium:3, HEP-239 Oxide Fuel Rod
nuclearcraft:fuel_rod_plutonium:4, LEP-241 Fuel Rod
nuclearcraft:fuel_rod_plutonium:5, LEP-241 Oxide Fuel Rod
nuclearcraft:fuel_rod_plutonium:6, HEP-241 Fuel Rod
nuclearcraft:fuel_rod_plutonium:7, HEP-241 Oxide Fuel Rod
nuclearcraft:fuel_rod_mixed_oxide:0, MOX-239 Fuel Rod
nuclearcraft:fuel_rod_mixed_oxide:1, MOX-241 Fuel Rod
nuclearcraft:fuel_rod_americium:0, LEA-242 Fuel Rod
nuclearcraft:fuel_rod_americium:1, LEA-242 Oxide Fuel Rod
nuclearcraft:fuel_rod_americium:2, HEA-242 Fuel Rod
nuclearcraft:fuel_rod_americium:3, HEA-242 Oxide Fuel Rod
nuclearcraft:fuel_rod_curium:0, LECm-243 Fuel Rod
nuclearcraft:fuel_rod_curium:1, LECm-243 Oxide Fuel Rod
nuclearcraft:fuel_rod_curium:2, HECm-243 Fuel Rod
nuclearcraft:fuel_rod_curium:3, HECm-243 Oxide Fuel Rod
nuclearcraft:fuel_rod_curium:4, LECm-245 Fuel Rod
nuclearcraft:fuel_rod_curium:5, LECm-245 Oxide Fuel Rod
nuclearcraft:fuel_rod_curium:6, HECm-245 Fuel Rod
nuclearcraft:fuel_rod_curium:7, HECm-245 Oxide Fuel Rod
nuclearcraft:fuel_rod_curium:8, LECm-247 Fuel Rod
nuclearcraft:fuel_rod_curium:9, LECm-247 Oxide Fuel Rod
nuclearcraft:fuel_rod_curium:10, HECm-247 Fuel Rod
nuclearcraft:fuel_rod_curium:11, HECm-247 Oxide Fuel Rod
nuclearcraft:fuel_rod_berkelium:0, LEB-248 Fuel Rod
nuclearcraft:fuel_rod_berkelium:1, LEB-248 Oxide Fuel Rod
nuclearcraft:fuel_rod_berkelium:2, HEB-248 Fuel Rod
nuclearcraft:fuel_rod_berkelium:3, HEB-248 Oxide Fuel Rod
nuclearcraft:fuel_rod_californium:0, LECf-249 Fuel Rod
nuclearcraft:fuel_rod_californium:1, LECf-249 Oxide Fuel Rod
nuclearcraft:fuel_rod_californium:2, HECf-249 Fuel Rod
nuclearcraft:fuel_rod_californium:3, HECf-249 Oxide Fuel Rod
nuclearcraft:fuel_rod_californium:4, LECf-251 Fuel Rod
nuclearcraft:fuel_rod_californium:5, LECf-251 Oxide Fuel Rod
nuclearcraft:fuel_rod_californium:6, HECf-251 Fuel Rod
nuclearcraft:fuel_rod_californium:7, HECf-251 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_thorium:0, Depleted TBU Fuel Rod
nuclearcraft:depleted_fuel_rod_thorium:1, Depleted TBU Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_uranium:0, Depleted LEU-233 Fuel Rod
nuclearcraft:depleted_fuel_rod_uranium:1, Depleted LEU-233 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_uranium:2, Depleted HEU-233 Fuel Rod
nuclearcraft:depleted_fuel_rod_uranium:3, Depleted HEU-233 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_uranium:4, Depleted LEU-235 Fuel Rod
nuclearcraft:depleted_fuel_rod_uranium:5, Depleted LEU-235 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_uranium:6, Depleted HEU-235 Fuel Rod
nuclearcraft:depleted_fuel_rod_uranium:7, Depleted HEU-235 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_neptunium:0, Depleted LEN-236 Fuel Rod
nuclearcraft:depleted_fuel_rod_neptunium:1, Depleted LEN-236 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_neptunium:2, Depleted HEN-236 Fuel Rod
nuclearcraft:depleted_fuel_rod_neptunium:3, Depleted HEN-236 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_plutonium:0, Depleted LEP-239 Fuel Rod
nuclearcraft:depleted_fuel_rod_plutonium:1, Depleted LEP-239 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_plutonium:2, Depleted HEP-239 Fuel Rod
nuclearcraft:depleted_fuel_rod_plutonium:3, Depleted HEP-239 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_plutonium:4, Depleted LEP-241 Fuel Rod
nuclearcraft:depleted_fuel_rod_plutonium:5, Depleted LEP-241 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_plutonium:6, Depleted HEP-241 Fuel Rod
nuclearcraft:depleted_fuel_rod_plutonium:7, Depleted HEP-241 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_mixed_oxide:0, Depleted MOX-239 Fuel Rod
nuclearcraft:depleted_fuel_rod_mixed_oxide:1, Depleted MOX-241 Fuel Rod
nuclearcraft:depleted_fuel_rod_americium:0, Depleted LEA-242 Fuel Rod
nuclearcraft:depleted_fuel_rod_americium:1, Depleted LEA-242 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_americium:2, Depleted HEA-242 Fuel Rod
nuclearcraft:depleted_fuel_rod_americium:3, Depleted HEA-242 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:0, Depleted LECm-243 Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:1, Depleted LECm-243 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:2, Depleted HECm-243 Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:3, Depleted HECm-243 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:4, Depleted LECm-245 Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:5, Depleted LECm-245 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:6, Depleted HECm-245 Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:7, Depleted HECm-245 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:8, Depleted LECm-247 Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:9, Depleted LECm-247 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:10, Depleted HECm-247 Fuel Rod
nuclearcraft:depleted_fuel_rod_curium:11, Depleted HECm-247 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_berkelium:0, Depleted LEB-248 Fuel Rod
nuclearcraft:depleted_fuel_rod_berkelium:1, Depleted LEB-248 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_berkelium:2, Depleted HEB-248 Fuel Rod
nuclearcraft:depleted_fuel_rod_berkelium:3, Depleted HEB-248 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_californium:0, Depleted LECf-249 Fuel Rod
nuclearcraft:depleted_fuel_rod_californium:1, Depleted LECf-249 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_californium:2, Depleted HECf-249 Fuel Rod
nuclearcraft:depleted_fuel_rod_californium:3, Depleted HECf-249 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_californium:4, Depleted LECf-251 Fuel Rod
nuclearcraft:depleted_fuel_rod_californium:5, Depleted LECf-251 Oxide Fuel Rod
nuclearcraft:depleted_fuel_rod_californium:6, Depleted HECf-251 Fuel Rod
nuclearcraft:depleted_fuel_rod_californium:7, Depleted HECf-251 Oxide Fuel Rod
nuclearcraft:boron:0, Boron-10
nuclearcraft:boron:1, Tiny Clump of Boron-10
nuclearcraft:boron:2, Boron-11
nuclearcraft:boron:3, Tiny Clump of Boron-11
nuclearcraft:lithium:0, Lithium-6
nuclearcraft:lithium:1, Tiny Clump of Lithium-6
nuclearcraft:lithium:2, Lithium-7
nuclearcraft:lithium:3, Tiny Clump of Lithium-7
nuclearcraft:portable_ender_chest, Portable Ender Chest
nuclearcraft:dominos, Domino's Special
nuclearcraft:record_wanderer, Music Disc
nuclearcraft:record_end_of_the_world, Music Disc
nuclearcraft:record_money_for_nothing, Music Disc
nuclearcraft:sword_boron, Boron Sword
nuclearcraft:pickaxe_boron, Boron Pickaxe
nuclearcraft:shovel_boron, Boron Shovel
nuclearcraft:axe_boron, Boron Axe
nuclearcraft:hoe_boron, Boron Hoe
nuclearcraft:spaxelhoe_boron, Boron Spaxelhoe
nuclearcraft:sword_tough, Tough Alloy Sword
nuclearcraft:pickaxe_tough, Tough Alloy Pickaxe
nuclearcraft:shovel_tough, Tough Alloy Shovel
nuclearcraft:axe_tough, Tough Alloy Axe
nuclearcraft:hoe_tough, Tough Alloy Hoe
nuclearcraft:spaxelhoe_tough, Tough Alloy Spaxelhoe
nuclearcraft:sword_hard_carbon, Hard Carbon Sword
nuclearcraft:pickaxe_hard_carbon, Hard Carbon Pickaxe
nuclearcraft:shovel_hard_carbon, Hard Carbon Shovel
nuclearcraft:axe_hard_carbon, Hard Carbon Axe
nuclearcraft:hoe_hard_carbon, Hard Carbon Hoe
nuclearcraft:spaxelhoe_hard_carbon, Hard Carbon Spaxelhoe
nuclearcraft:sword_boron_nitride, Boron Nitride Sword
nuclearcraft:pickaxe_boron_nitride, Boron Nitride Pickaxe
nuclearcraft:shovel_boron_nitride, Boron Nitride Shovel
nuclearcraft:axe_boron_nitride, Boron Nitride Axe
nuclearcraft:hoe_boron_nitride, Boron Nitride Hoe
nuclearcraft:spaxelhoe_boron_nitride, Boron Nitride Spaxelhoe
nuclearcraft:helm_boron, Boron Helmet
nuclearcraft:chest_boron, Boron Chestplate
nuclearcraft:legs_boron, Boron Leggings
nuclearcraft:boots_boron, Boron Boots
nuclearcraft:helm_tough, Tough Alloy Helmet
nuclearcraft:chest_tough, Tough Alloy Chestplate
nuclearcraft:legs_tough, Tough Alloy Leggings
nuclearcraft:boots_tough, Tough Alloy Boots
nuclearcraft:helm_hard_carbon, Hard Carbon Helmet
nuclearcraft:chest_hard_carbon, Hard Carbon Chestplate
nuclearcraft:legs_hard_carbon, Hard Carbon Leggings
nuclearcraft:boots_hard_carbon, Hard Carbon Boots
nuclearcraft:helm_boron_nitride, Boron Nitride Helmet
nuclearcraft:chest_boron_nitride, Boron Nitride Chestplate
nuclearcraft:legs_boron_nitride, Boron Nitride Leggings
nuclearcraft:boots_boron_nitride, Boron Nitride Boots
omlib:debug_tool:0, Debug Tool
ompd:hardened:0, Hardened Block (Tier 1)
ompd:hardened:1, Hardened Block (Tier 2)
ompd:hardened:2, Hardened Block (Tier 3)
ompd:hardened:3, Hardened Block (Tier 4)
ompd:hardened:4, Hardened Block (Tier 5)
ompd:fence:0, Fence (Tier 1)
ompd:fence:1, Fence (Tier 2)
ompd:fence:2, Fence (Tier 3)
ompd:fence:3, Fence (Tier 4)
ompd:fence:4, Fence (Tier 5)
ompd:wall:0, Hardened Wall (Tier 1)
ompd:wall:1, Hardened Wall (Tier 2)
ompd:wall:2, Hardened Wall (Tier 3)
ompd:wall:3, Hardened Wall (Tier 4)
ompd:wall:4, Hardened Wall (Tier 5)
openmodularturrets:intermediate_tiered:0, Sensor (Tier 1)
openmodularturrets:intermediate_tiered:1, Sensor (Tier 2)
openmodularturrets:intermediate_tiered:2, Sensor (Tier 3)
openmodularturrets:intermediate_tiered:3, Sensor (Tier 4)
openmodularturrets:intermediate_tiered:4, Sensor (Tier 5)
openmodularturrets:intermediate_tiered:5, Chamber (Tier 1)
openmodularturrets:intermediate_tiered:6, Chamber (Tier 2)
openmodularturrets:intermediate_tiered:7, Chamber (Tier 3)
openmodularturrets:intermediate_tiered:8, Chamber (Tier 4)
openmodularturrets:intermediate_tiered:9, Chamber (Tier 5)
openmodularturrets:intermediate_tiered:10, Barrel (Tier 1)
openmodularturrets:intermediate_tiered:11, Barrel (Tier 2)
openmodularturrets:intermediate_tiered:12, Barrel (Tier 3)
openmodularturrets:intermediate_tiered:13, Barrel (Tier 4)
openmodularturrets:intermediate_tiered:14, Barrel (Tier 5)
openmodularturrets:intermediate_regular:0, IO Bus
openmodularturrets:addon_meta:0, Addon - Turret Concealer
openmodularturrets:addon_meta:1, Addon - Damage Boost
openmodularturrets:addon_meta:2, Addon - Potentia Converter
openmodularturrets:addon_meta:3, Addon - Recycler
openmodularturrets:addon_meta:4, Addon - Redstone Reactor
openmodularturrets:addon_meta:5, Addon - Serial Port
openmodularturrets:addon_meta:6, Addon - Solar Panel
openmodularturrets:addon_meta:7, Addon - Fake Drops
openmodularturrets:upgrade_meta:0, Upgrade - Accuracy
openmodularturrets:upgrade_meta:1, Upgrade - Efficiency
openmodularturrets:upgrade_meta:2, Upgrade - Fire Rate
openmodularturrets:upgrade_meta:3, Upgrade - Range
openmodularturrets:upgrade_meta:4, Upgrade - Scatter Shot
openmodularturrets:ammo_meta:0, Ammo - Blazing Clay
openmodularturrets:ammo_meta:1, Ammo - Bullet
openmodularturrets:ammo_meta:2, Ammo - Ferro-Magnetic Slug
openmodularturrets:ammo_meta:3, Ammo - Grenade
openmodularturrets:ammo_meta:4, Ammo - Rocket
openmodularturrets:usable_meta:0, Throwable Bullet
openmodularturrets:usable_meta:1, Throwable Grenade
openmodularturrets:usable_meta:2, Turret Memory Card
openmodularturrets:turret_base:0, Turret Base (Tier 1)
openmodularturrets:turret_base:1, Turret Base (Tier 2)
openmodularturrets:turret_base:2, Turret Base (Tier 3)
openmodularturrets:turret_base:3, Turret Base (Tier 4)
openmodularturrets:turret_base:4, Turret Base (Tier 5)
openmodularturrets:expander:0, Base Inventory Expander (Tier 1)
openmodularturrets:expander:1, Base Inventory Expander (Tier 2)
openmodularturrets:expander:2, Base Inventory Expander (Tier 3)
openmodularturrets:expander:3, Base Inventory Expander (Tier 4)
openmodularturrets:expander:4, Base Inventory Expander (Tier 5)
openmodularturrets:expander:5, Base Power Expander (Tier 1)
openmodularturrets:expander:6, Base Power Expander (Tier 2)
openmodularturrets:expander:7, Base Power Expander (Tier 3)
openmodularturrets:expander:8, Base Power Expander (Tier 4)
openmodularturrets:expander:9, Base Power Expander (Tier 5)
openmodularturrets:grenade_turret, Grenade Launcher Turret
openmodularturrets:rocket_turret, Rocket Launcher Turret
openmodularturrets:laser_turret, Laser Turret
openmodularturrets:rail_gun_turret, Rail Gun Turret
openmodularturrets:lever_block, Basic Turret Base Crank
pocketnether:nether_link, Pocket Nether Link
pocketnether:quartz_ore, Quartz Ore
toughasnails:season_sensor_spring:0, Season Sensor
toughasnails:season_sensor_summer:0, Season Sensor
toughasnails:season_sensor_autumn:0, Season Sensor
toughasnails:season_sensor_winter:0, Season Sensor
toughasnails:campfire:0, Campfire
toughasnails:rain_collector:0, Rain Collector
toughasnails:temperature_coil:0, Cooling Coil
toughasnails:temperature_coil:1, Heating Coil
toughasnails:torch_new:0, Torch
toughasnails:glowstone_torch:0, tile.glowstone_torch.name
toughasnails:dead_crops, Dead Crops
toughasnails:tan_icon, TAN Icon
toughasnails:thermometer, Thermometer
toughasnails:season_clock, Season Clock
toughasnails:lifeblood_crystal, Lifeblood Crystal
toughasnails:canteen, item.canteen.name
toughasnails:water_bottle:0, Dirty Water Bottle
toughasnails:water_bottle:1, Filtered Water Bottle
toughasnails:fruit_juice:0, Apple Juice
toughasnails:fruit_juice:1, Beetroot Juice
toughasnails:fruit_juice:2, Cactus Juice
toughasnails:fruit_juice:3, Carrot Juice
toughasnails:fruit_juice:4, Chorus Fruit Juice
toughasnails:fruit_juice:5, Glistering Melon Juice
toughasnails:fruit_juice:6, Golden Apple Juice
toughasnails:fruit_juice:7, Golden Carrot Juice
toughasnails:fruit_juice:8, Melon Juice
toughasnails:fruit_juice:9, Pumpkin Juice
toughasnails:ice_cube, Ice Cube
toughasnails:freeze_rod, Freeze Rod
toughasnails:freeze_powder, Freeze Powder
toughasnails:ice_charge:0, Ice Charge
toughasnails:jelled_slime, Jelled Slime
toughasnails:charcoal_filter, Charcoal Filter
toughasnails:wool_helmet, Wool Hood
toughasnails:wool_chestplate, Wool Jacket
toughasnails:wool_leggings, Wool Pants
toughasnails:wool_boots, Wool Boots
toughasnails:jelled_slime_helmet, Jelled Slime Helmet
toughasnails:jelled_slime_chestplate, Jelled Slime Chestplate
toughasnails:jelled_slime_leggings, Jelled Slime Leggings
toughasnails:jelled_slime_boots, Jelled Slime Boots
toughasnails:spawn_egg:2, Spawn Freeze
sonarcore:ReinforcedStoneBlock, Reinforced Stone
sonarcore:ReinforcedStoneStairs, Reinforced Stone Stairs
sonarcore:ReinforcedStoneFence, Reinforced Stone Fence
sonarcore:ReinforcedStoneGate, Reinforced Stone Gate
sonarcore:ReinforcedStoneBrick, Reinforced Stone Brick
sonarcore:ReinforcedStoneBrickStairs, Reinforced Stone Brick Stairs
sonarcore:ReinforcedStoneBrickFence, Reinforced Stone Brick Fence
sonarcore:ReinforcedStoneBrickGate, Reinforced Stone Brick Gate
sonarcore:ReinforcedDirtBlock, Reinforced Dirt
sonarcore:ReinforcedDirtStairs, Reinforced Dirt Stairs
sonarcore:ReinforcedDirtFence, Reinforced Dirt Fence
sonarcore:ReinforcedDirtGate, Reinforced Dirt Gate
sonarcore:ReinforcedDirtBrick, Reinforced Dirt Brick
sonarcore:ReinforcedDirtBrickStairs, Reinforced Dirt Brick Stairs
sonarcore:ReinforcedDirtBrickFence, Reinforced Dirt Brick Fence
sonarcore:ReinforcedDirtBrickGate, Reinforced Dirt Brick Gate
sonarcore:StableStone_Normal, Stable Stone
sonarcore:StableStoneRimmed_Normal, Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Normal, Rimmed Black Stable Stone
sonarcore:StableStone_Black, Black Stable Stone
sonarcore:StableStoneRimmed_Black, Black Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Black, Black Rimmed Black Stable Stone
sonarcore:StableStone_Blue, Blue Stable Stone
sonarcore:StableStoneRimmed_Blue, Blue Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Blue, Blue Rimmed Black Stable Stone
sonarcore:StableStone_Brown, Brown Stable Stone
sonarcore:StableStoneRimmed_Brown, Brown Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Brown, Brown Rimmed Black Stable Stone
sonarcore:StableStone_Cyan, Cyan Stable Stone
sonarcore:StableStoneRimmed_Cyan, Cyan Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Cyan, Cyan Rimmed Black Stable Stone
sonarcore:StableStone_Green, Green Stable Stone
sonarcore:StableStoneRimmed_Green, Green Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Green, Green Rimmed Black Stable Stone
sonarcore:StableStone_LightBlue, Light Blue Stable Stone
sonarcore:StableStoneRimmed_LightBlue, Light Blue Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_LightBlue, Light Blue Rimmed Black Stable Stone
sonarcore:StableStone_LightGrey, Light Stable Stone
sonarcore:StableStoneRimmed_LightGrey, Light Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_LightGrey, Light Rimmed Black Stable Stone
sonarcore:StableStone_Lime, Lime Stable Stone
sonarcore:StableStoneRimmed_Lime, Lime Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Lime, Lime Rimmed Black Stable Stone
sonarcore:StableStone_Magenta, Magenta Stable Stone
sonarcore:StableStoneRimmed_Magenta, Magenta Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Magenta, Magenta Rimmed Black Stable Stone
sonarcore:StableStone_Orange, Orange Stable Stone
sonarcore:StableStoneRimmed_Orange, Orange Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Orange, Orange Rimmed Black Stable Stone
sonarcore:StableStone_Pink, Pink Stable Stone
sonarcore:StableStoneRimmed_Pink, Pink Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Pink, Pink Rimmed Black Stable Stone
sonarcore:StableStone_Plain, Plain Stable Stone
sonarcore:StableStoneRimmed_Plain, Plain Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Plain, Plain Rimmed Black Stable Stone
sonarcore:StableStone_Purple, Purple Stable Stone
sonarcore:StableStoneRimmed_Purple, Purple Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Purple, Purple Rimmed Black Stable Stone
sonarcore:StableStone_Red, Red Stable Stone
sonarcore:StableStoneRimmed_Red, Red Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Red, Red Rimmed Black Stable Stone
sonarcore:StableStone_Yellow, Yellow Stable Stone
sonarcore:StableStoneRimmed_Yellow, Yellow Rimmed Stable Stone
sonarcore:StableStoneBlackRimmed_Yellow, Yellow Rimmed Black  Stable Stone
sonarcore:StableGlass, Stable Glass
sonarcore:ClearStableGlass, Clear Stable Glass
thuttech:lift:0, Elevator
thuttech:lift:1, Elevator Controller Block
thuttech:devicelinker:0, Device Linker
thuttech:devicelinker:0, ThutTech Manual
xnet:xnet_manual, XNet Manual
xnet:connector_upgrade, Connector Upgrade Kit
xnet:controller, Controller
xnet:router, Router
xnet:facade, Facade
xnet:redstone_proxy, Redstone Proxy
xnet:netcable:0, Blue Network Cable
xnet:netcable:1, Red Network Cable
xnet:netcable:2, Yellow Network Cable
xnet:netcable:3, Green Network Cable
xnet:netcable:4, Routing Network Cable
xnet:connector:0, Blue Connector
xnet:connector:1, Red Connector
xnet:connector:2, Yellow Connector
xnet:connector:3, Green Connector
xnet:connector:4, Routing Connector
xnet:advanced_connector:0, Advanced Blue Connector
xnet:advanced_connector:1, Advanced Red Connector
xnet:advanced_connector:2, Advanced Yellow Connector
xnet:advanced_connector:3, Advanced Green Connector
air_support:livestock_crate, Livestock Crate
